_id,poll_id,pollster,numeric_grade,pollscore,start_date,end_date,sample_size,politician,yes,no,alternate_answers,methodology,transparency_score
6756687d8259a38e9455ba0f,76548,Morning Consult,1.9,-0.3,9/17/21,9/23/21,45000,Joe Biden,47,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba10,77525,RMG Research,2.3,-0.4,9/22/21,9/22/21,1200,Joe Biden,47,47,0,IVR/Text,
6756687d8259a38e9455ba11,76427,Rasmussen,2.1,-0.5,9/20/21,9/22/21,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba12,76547,Morning Consult,1.9,-0.3,9/16/21,9/22/21,45000,Joe Biden,47,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba13,76411,Rasmussen,2.1,-0.5,9/19/21,9/21/21,1500,Joe Biden,45,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba14,76410,YouGov,3,-1.1,9/18/21,9/21/21,1500,Joe Biden,43,46,11,Online Matched Sample,
6756687d8259a38e9455ba15,76410,YouGov,3,-1.1,9/18/21,9/21/21,1281,Joe Biden,46,48,6,Online Matched Sample,
6756687d8259a38e9455ba16,76469,Morning Consult,1.9,-0.3,9/17/21,9/21/21,2200,Joe Biden,49,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba17,76424,Morning Consult,1.9,-0.3,9/15/21,9/21/21,45000,Joe Biden,47,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba18,76445,Redfield & Wilton Strategies,1.8,0.4,9/19/21,9/20/21,1500,Joe Biden,45,34,21,Online Opt-In Panel,
6756687d8259a38e9455ba19,76407,Morning Consult,1.9,-0.3,9/18/21,9/20/21,1998,Joe Biden,47,50,3,Online Opt-In Panel,
6756687d8259a38e9455ba1a,76367,ARG,2.3,-0.2,9/17/21,9/20/21,1100,Joe Biden,50,46,4,Live Phone,
6756687d8259a38e9455ba1b,76367,ARG,2.3,-0.2,9/17/21,9/20/21,991,Joe Biden,51,46,0,Live Phone,
6756687d8259a38e9455ba1c,76471,Morning Consult,1.9,-0.3,9/17/21,9/20/21,2200,Joe Biden,49,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba1d,76368,Rasmussen,2.1,-0.5,9/16/21,9/20/21,1500,Joe Biden,44,56,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba1e,76462,Morning Consult,1.9,-0.3,9/16/21,9/20/21,4400,Joe Biden,46,48,0,Online Opt-In Panel,
6756687d8259a38e9455ba1f,76415,YouGov,3,-1.1,9/14/21,9/20/21,3201,Joe Biden,45,50,6,Online Matched Sample,
6756687d8259a38e9455ba20,76423,Morning Consult,1.9,-0.3,9/14/21,9/20/21,45000,Joe Biden,47,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba21,77571,Bullfinch,,,9/16/21,9/19/21,1200,Joe Biden,48,46,6,Online Opt-In Panel,
6756687d8259a38e9455ba22,77571,Bullfinch,,,9/16/21,9/19/21,1000,Joe Biden,49,47,4,Online Opt-In Panel,
6756687d8259a38e9455ba23,76342,Rasmussen,2.1,-0.5,9/15/21,9/19/21,1500,Joe Biden,43,56,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba24,76422,Morning Consult,1.9,-0.3,9/13/21,9/19/21,45000,Joe Biden,47,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba25,76459,Pew,2.5,-0.4,9/13/21,9/19/21,10371,Joe Biden,44,53,3,Probability Panel,
6756687d8259a38e9455ba26,76343,RMG Research,2.3,-0.4,9/16/21,9/18/21,1200,Joe Biden,48,48,4,IVR/Text,
6756687d8259a38e9455ba27,76364,Morning Consult,1.9,-0.3,9/14/21,9/18/21,2200,Joe Biden,49,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba28,76421,Morning Consult,1.9,-0.3,9/12/21,9/18/21,45000,Joe Biden,46,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba29,76420,Morning Consult,1.9,-0.3,9/11/21,9/17/21,45000,Joe Biden,46,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba2a,76409,Gallup,2.5,-0.4,9/1/21,9/17/21,1005,Joe Biden,43,53,4,Live Phone,
6756687d8259a38e9455ba2b,76329,Ipsos,2.8,-0.9,9/15/21,9/16/21,1005,Joe Biden,44.36,50.3,5.34,Probability Panel,
6756687d8259a38e9455ba2c,76350,Harris Poll,1.5,-0.1,9/15/21,9/16/21,1578,Joe Biden,48,50,2,Online Opt-In Panel,
6756687d8259a38e9455ba2d,76330,Rasmussen,2.1,-0.5,9/14/21,9/16/21,1500,Joe Biden,43,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba2e,76408,Morning Consult,1.9,-0.3,9/13/21,9/16/21,2200,Joe Biden,51,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba2f,76419,Morning Consult,1.9,-0.3,9/10/21,9/16/21,45000,Joe Biden,46,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba30,76425,Marquette Law School,3,-1.1,9/7/21,9/16/21,1411,Joe Biden,48,52,0,Probability Panel,
6756687d8259a38e9455ba31,76325,Rasmussen,2.1,-0.5,9/13/21,9/15/21,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba32,76334,Beacon/Shaw,2.8,-1.1,9/12/21,9/15/21,1002,Joe Biden,50,49,1,Live Phone,
6756687d8259a38e9455ba33,76418,Morning Consult,1.9,-0.3,9/9/21,9/15/21,45000,Joe Biden,46,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba34,76284,YouGov,3,-1.1,9/12/21,9/14/21,1500,Joe Biden,44,48,8,Online Matched Sample,
6756687d8259a38e9455ba35,76284,YouGov,3,-1.1,9/12/21,9/14/21,1252,Joe Biden,46,49,5,Online Matched Sample,
6756687d8259a38e9455ba36,76287,Rasmussen,2.1,-0.5,9/12/21,9/14/21,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba37,76285,McLaughlin,0.5,1.6,9/9/21,9/14/21,1000,Joe Biden,47,52,1,Online Opt-In Panel,
6756687d8259a38e9455ba38,76322,Morning Consult,1.9,-0.3,9/8/21,9/14/21,45000,Joe Biden,47,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba39,76104,Morning Consult,1.9,-0.3,9/11/21,9/13/21,2200,Joe Biden,49,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba3a,76105,Morning Consult,1.9,-0.3,9/10/21,9/13/21,1997,Joe Biden,47,50,3,Online Opt-In Panel,
6756687d8259a38e9455ba3b,76106,Morning Consult,1.9,-0.3,9/10/21,9/13/21,4400,Joe Biden,48,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba3c,76120,Leger,2,0,9/10/21,9/13/21,1002,Joe Biden,48,50,3,Online Opt-In Panel,
6756687d8259a38e9455ba3d,76281,Quinnipiac,2.8,-0.5,9/10/21,9/13/21,1210,Joe Biden,42,50,9,Live Phone,
6756687d8259a38e9455ba3e,76281,Quinnipiac,2.8,-0.5,9/10/21,9/13/21,1079,Joe Biden,44,50,7,Live Phone,
6756687d8259a38e9455ba3f,76135,Rasmussen,2.1,-0.5,9/9/21,9/13/21,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba40,76283,Navigator,1.3,0.3,9/9/21,9/13/21,995,Joe Biden,49,49,2,Online Opt-In Panel,
6756687d8259a38e9455ba41,76327,Monmouth,2.9,-0.9,9/9/21,9/13/21,802,Joe Biden,46,46,8,Live Phone,
6756687d8259a38e9455ba42,76327,Monmouth,2.9,-0.9,9/9/21,9/13/21,747,Joe Biden,47,46,7,Live Phone,
6756687d8259a38e9455ba43,76321,Morning Consult,1.9,-0.3,9/7/21,9/13/21,45000,Joe Biden,47,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba44,76103,Morning Consult,1.9,-0.3,9/10/21,9/12/21,16843,Joe Biden,47,49,4,Online Opt-In Panel,
6756687d8259a38e9455ba45,76347,Morning Consult,1.9,-0.3,9/10/21,9/12/21,2200,Joe Biden,48,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba46,76348,Morning Consult,1.9,-0.3,9/10/21,9/12/21,2200,Joe Biden,48,47,0,Online Opt-In Panel,
6756687d8259a38e9455ba47,76101,Rasmussen,2.1,-0.5,9/8/21,9/12/21,1500,Joe Biden,46,52,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba48,76320,Morning Consult,1.9,-0.3,9/6/21,9/12/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba49,76098,RMG Research,2.3,-0.4,9/10/21,9/11/21,1200,Joe Biden,47,48,6,IVR/Text,
6756687d8259a38e9455ba4a,76328,HarrisX,1.5,-0.1,9/10/21,9/11/21,958,Joe Biden,47,44,9,Online Opt-In Panel,
6756687d8259a38e9455ba4b,76855,Morning Consult,1.9,-0.3,9/8/21,9/11/21,2200,Joe Biden,47,48,0,Online Opt-In Panel,
6756687d8259a38e9455ba4c,76319,Morning Consult,1.9,-0.3,9/5/21,9/11/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba4d,76318,Morning Consult,1.9,-0.3,9/4/21,9/10/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba4e,75983,Ipsos,2.8,-0.9,9/8/21,9/9/21,1005,Joe Biden,47.03,46.16,6.8,Probability Panel,
6756687d8259a38e9455ba4f,75989,Trafalgar Group,0.7,0.6,9/8/21,9/9/21,1086,Joe Biden,43.5,54.3,2.1,IVR/Live Phone/Text/Online Opt-In Panel/Email,
6756687d8259a38e9455ba50,76403,HarrisX,1.5,-0.1,9/8/21,9/9/21,1803,Joe Biden,55,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba51,75986,Rasmussen,2.1,-0.5,9/7/21,9/9/21,1500,Joe Biden,46,52,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba52,76097,YouGov,3,-1.1,9/6/21,9/9/21,2011,Joe Biden,50,50,0,Online Matched Sample,
6756687d8259a38e9455ba53,76317,Morning Consult,1.9,-0.3,9/3/21,9/9/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba54,84531,Opinium,1.2,1,9/2/21,9/9/21,2006,Joe Biden,39,42,19,Online Opt-In Panel,6
6756687d8259a38e9455ba55,84531,Opinium,1.2,1,9/2/21,9/9/21,1596,Joe Biden,42,43,15,Online Opt-In Panel,6
6756687d8259a38e9455ba56,76413,Echelon Insights,2.7,-0.8,9/7/21,9/8/21,1000,Joe Biden,48,46,6,Online Opt-In Panel,
6756687d8259a38e9455ba57,75946,Rasmussen,2.1,-0.5,9/6/21,9/8/21,1500,Joe Biden,46,52,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba58,76102,Morning Consult,1.9,-0.3,9/6/21,9/8/21,18732,Joe Biden,47,49,4,Online Opt-In Panel,
6756687d8259a38e9455ba59,76417,Winston,2.5,-0.5,9/4/21,9/8/21,1000,Joe Biden,46,44,9,Online Opt-In Panel,
6756687d8259a38e9455ba5a,76316,Morning Consult,1.9,-0.3,9/2/21,9/8/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba5b,75984,Public Opinion Strategies,1.6,0.3,9/1/21,9/8/21,800,Joe Biden,48,50,0,Live Phone,
6756687d8259a38e9455ba5c,84050,CRC Research,,,9/1/21,9/8/21,1600,Joe Biden,46,49,5,Online Opt-In Panel,
6756687d8259a38e9455ba5d,75920,Rasmussen,2.1,-0.5,9/5/21,9/7/21,1500,Joe Biden,46,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba5e,75921,YouGov,3,-1.1,9/4/21,9/7/21,1500,Joe Biden,39,49,12,Online Matched Sample,
6756687d8259a38e9455ba5f,75921,YouGov,3,-1.1,9/4/21,9/7/21,1264,Joe Biden,43,52,6,Online Matched Sample,
6756687d8259a38e9455ba60,75944,Morning Consult,1.9,-0.3,9/1/21,9/7/21,45000,Joe Biden,46,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba61,75985,CNN/SSRS,2.8,-0.6,8/3/21,9/7/21,2119,Joe Biden,52,48,0,Live Phone/Probability Panel,
6756687d8259a38e9455ba62,75985,CNN/SSRS,2.8,-0.6,8/3/21,9/7/21,1838,Joe Biden,50,50,0,Live Phone/Probability Panel,
6756687d8259a38e9455ba63,75917,Morning Consult,1.9,-0.3,9/4/21,9/6/21,17494,Joe Biden,47,49,0,Online Opt-In Panel,
6756687d8259a38e9455ba64,75887,Rasmussen,2.1,-0.5,9/2/21,9/6/21,1500,Joe Biden,47,52,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba65,76099,Morning Consult,1.9,-0.3,9/2/21,9/6/21,2200,Joe Biden,50,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba66,76605,Morning Consult,1.9,-0.3,9/2/21,9/6/21,2200,Joe Biden,48,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba67,75943,Morning Consult,1.9,-0.3,8/31/21,9/6/21,45000,Joe Biden,46,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba68,75949,Redfield & Wilton Strategies,1.8,0.4,9/4/21,9/5/21,1500,Joe Biden,46,36,18,Online Opt-In Panel,
6756687d8259a38e9455ba69,75905,RMG Research,2.3,-0.4,9/2/21,9/5/21,1200,Joe Biden,42,52,5,IVR/Text,
6756687d8259a38e9455ba6a,75886,Rasmussen,2.1,-0.5,9/1/21,9/5/21,1500,Joe Biden,46,52,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba6b,75942,Morning Consult,1.9,-0.3,8/30/21,9/5/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba6c,75941,Morning Consult,1.9,-0.3,8/29/21,9/4/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba6d,75904,TIPP,1.8,-0.4,9/1/21,9/3/21,1305,Joe Biden,44,43,13,Online Opt-In Panel,
6756687d8259a38e9455ba6e,75904,TIPP,1.8,-0.4,9/1/21,9/3/21,1044,Joe Biden,47,45,8,Online Opt-In Panel,
6756687d8259a38e9455ba6f,75940,Morning Consult,1.9,-0.3,8/28/21,9/3/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba70,75858,Ipsos,2.8,-0.9,9/1/21,9/2/21,1005,Joe Biden,45.94,48.26,5.8,Probability Panel,
6756687d8259a38e9455ba71,75860,Rasmussen,2.1,-0.5,8/31/21,9/2/21,1500,Joe Biden,44,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba72,75918,Morning Consult,1.9,-0.3,8/30/21,9/2/21,2200,Joe Biden,49,46,0,Online Opt-In Panel,
6756687d8259a38e9455ba73,76414,Change Research,1.4,0.6,8/30/21,9/2/21,1775,Joe Biden,46,54,0,Text-to-Web/Online Ad,
6756687d8259a38e9455ba74,75939,Morning Consult,1.9,-0.3,8/27/21,9/2/21,45000,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba75,75945,Morning Consult,1.9,-0.3,8/17/21,9/2/21,7988,Joe Biden,49,48,3,Online Opt-In Panel,
6756687d8259a38e9455ba76,75837,Rasmussen,2.1,-0.5,8/30/21,9/1/21,1500,Joe Biden,42,56,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba77,75855,YouGov,3,-1.1,8/30/21,9/1/21,1605,Joe Biden,44,49,8,Online Matched Sample,
6756687d8259a38e9455ba78,75857,Emerson,2.9,-1.1,8/30/21,9/1/21,1200,Joe Biden,45.8,46.9,7.2,IVR/Online Opt-In Panel/Text-to-Web,
6756687d8259a38e9455ba79,75859,ABC/Washington Post,3,-1.2,8/29/21,9/1/21,1006,Joe Biden,44,51,5,Live Phone,
6756687d8259a38e9455ba7a,75938,Morning Consult,1.9,-0.3,8/26/21,9/1/21,45000,Joe Biden,48,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba7b,75823,Rasmussen,2.1,-0.5,8/29/21,8/31/21,1500,Joe Biden,42,56,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba7c,75822,YouGov,3,-1.1,8/28/21,8/31/21,1500,Joe Biden,45,45,10,Online Matched Sample,
6756687d8259a38e9455ba7d,75822,YouGov,3,-1.1,8/28/21,8/31/21,1262,Joe Biden,47,46,7,Online Matched Sample,
6756687d8259a38e9455ba7e,75854,Marist,2.9,-0.9,8/26/21,8/31/21,1241,Joe Biden,43,51,7,Live Phone,
6756687d8259a38e9455ba7f,75854,Marist,2.9,-0.9,8/26/21,8/31/21,1145,Joe Biden,43,51,6,Live Phone,
6756687d8259a38e9455ba80,75835,Morning Consult,1.9,-0.3,8/25/21,8/31/21,45000,Joe Biden,48,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba81,80781,SurveyMonkey,2,0.2,8/1/21,8/31/21,91688,Joe Biden,50,49,0,Online Opt-In Panel,
6756687d8259a38e9455ba82,80781,SurveyMonkey,2,0.2,8/1/21,8/31/21,80245,Joe Biden,49,50,0,Online Opt-In Panel,
6756687d8259a38e9455ba83,84918,ActiVote,,,8/1/21,8/31/21,926,Joe Biden,45,50,0,App Panel,5
6756687d8259a38e9455ba84,75818,Morning Consult,1.9,-0.3,8/28/21,8/30/21,1997,Joe Biden,47,49,3,Online Opt-In Panel,
6756687d8259a38e9455ba85,75790,Leger,2,0,8/27/21,8/30/21,1004,Joe Biden,48,49,2,Online Opt-In Panel,
6756687d8259a38e9455ba86,75791,Rasmussen,2.1,-0.5,8/26/21,8/30/21,1500,Joe Biden,44,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba87,75819,Navigator,1.3,0.3,8/26/21,8/30/21,1002,Joe Biden,47,50,3,Online Opt-In Panel,
6756687d8259a38e9455ba88,75834,Morning Consult,1.9,-0.3,8/24/21,8/30/21,45000,Joe Biden,49,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba89,75787,Morning Consult,1.9,-0.3,8/27/21,8/29/21,15623,Joe Biden,48,49,3,Online Opt-In Panel,
6756687d8259a38e9455ba8a,75785,Rasmussen,2.1,-0.5,8/25/21,8/29/21,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba8b,75817,Morning Consult,1.9,-0.3,8/24/21,8/29/21,2200,Joe Biden,48,45,0,Online Opt-In Panel,
6756687d8259a38e9455ba8c,75833,Morning Consult,1.9,-0.3,8/23/21,8/29/21,45000,Joe Biden,49,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba8d,75836,Morning Consult,1.9,-0.3,8/25/21,8/28/21,2200,Joe Biden,53,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba8e,75832,Morning Consult,1.9,-0.3,8/22/21,8/28/21,45000,Joe Biden,49,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba8f,75831,Morning Consult,1.9,-0.3,8/21/21,8/27/21,45000,Joe Biden,49,43,0,Online Opt-In Panel,
6756687d8259a38e9455ba90,75779,Ipsos,2.8,-0.9,8/25/21,8/26/21,1006,Joe Biden,49.06,46.01,4.93,Probability Panel,
6756687d8259a38e9455ba91,75781,Rasmussen,2.1,-0.5,8/24/21,8/26/21,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba92,75830,Morning Consult,1.9,-0.3,8/20/21,8/26/21,45000,Joe Biden,49,43,0,Online Opt-In Panel,
6756687d8259a38e9455ba93,75776,Rasmussen,2.1,-0.5,8/23/21,8/25/21,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba94,75788,Morning Consult,1.9,-0.3,8/21/21,8/25/21,2200,Joe Biden,51,44,0,Online Opt-In Panel,
6756687d8259a38e9455ba95,75829,Morning Consult,1.9,-0.3,8/19/21,8/25/21,45000,Joe Biden,49,43,0,Online Opt-In Panel,
6756687d8259a38e9455ba96,75742,Rasmussen,2.1,-0.5,8/22/21,8/24/21,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba97,75738,Morning Consult,1.9,-0.3,8/21/21,8/24/21,2200,Joe Biden,52,43,0,Online Opt-In Panel,
6756687d8259a38e9455ba98,75739,Morning Consult,1.9,-0.3,8/21/21,8/24/21,1996,Joe Biden,50,48,2,Online Opt-In Panel,
6756687d8259a38e9455ba99,75743,YouGov,3,-1.1,8/21/21,8/24/21,1500,Joe Biden,46,44,10,Online Matched Sample,
6756687d8259a38e9455ba9a,75743,YouGov,3,-1.1,8/21/21,8/24/21,1242,Joe Biden,48,46,6,Online Matched Sample,
6756687d8259a38e9455ba9b,75763,Morning Consult,1.9,-0.3,8/18/21,8/24/21,45000,Joe Biden,49,43,0,Online Opt-In Panel,
6756687d8259a38e9455ba9c,75816,"Cor Services, Inc.",,,8/18/21,8/24/21,618,Joe Biden,40,50,10,IVR,
6756687d8259a38e9455ba9d,75730,Rasmussen,2.1,-0.5,8/19/21,8/23/21,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455ba9e,75731,Suffolk,2.9,-1,8/19/21,8/23/21,1000,Joe Biden,41.2,55.1,3.7,Live Phone,
6756687d8259a38e9455ba9f,75764,Morning Consult,1.9,-0.3,8/19/21,8/23/21,2200,Joe Biden,52,43,0,Online Opt-In Panel,
6756687d8259a38e9455baa0,75762,Morning Consult,1.9,-0.3,8/17/21,8/23/21,45000,Joe Biden,50,43,0,Online Opt-In Panel,
6756687d8259a38e9455baa1,75727,HarrisX,1.5,-0.1,8/20/21,8/22/21,2846,Joe Biden,49,43,8,Online Opt-In Panel,
6756687d8259a38e9455baa2,75778,RMG Research,2.3,-0.4,8/20/21,8/22/21,1200,Joe Biden,46,46,7,IVR/Text,
6756687d8259a38e9455baa3,75740,Morning Consult,1.9,-0.3,8/19/21,8/22/21,2201,Joe Biden,51,45,0,Online Opt-In Panel,
6756687d8259a38e9455baa4,75711,Rasmussen,2.1,-0.5,8/18/21,8/22/21,1500,Joe Biden,46,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455baa5,75761,Morning Consult,1.9,-0.3,8/16/21,8/22/21,45000,Joe Biden,50,42,0,Online Opt-In Panel,
6756687d8259a38e9455baa6,75760,Morning Consult,1.9,-0.3,8/15/21,8/21/21,45000,Joe Biden,50,42,0,Online Opt-In Panel,
6756687d8259a38e9455baa7,75706,YouGov,3,-1.1,8/18/21,8/20/21,2142,Joe Biden,50,50,0,Online Matched Sample,
6756687d8259a38e9455baa8,75709,ARG,2.3,-0.2,8/17/21,8/20/21,1100,Joe Biden,49,46,5,Live Phone,
6756687d8259a38e9455baa9,75709,ARG,2.3,-0.2,8/17/21,8/20/21,992,Joe Biden,50,46,4,Live Phone,
6756687d8259a38e9455baaa,75759,Morning Consult,1.9,-0.3,8/14/21,8/20/21,45000,Joe Biden,51,42,0,Online Opt-In Panel,
6756687d8259a38e9455baab,75688,Ipsos,2.8,-0.9,8/18/21,8/19/21,1002,Joe Biden,46.07,49.01,4.91,Probability Panel,
6756687d8259a38e9455baac,75690,Rasmussen,2.1,-0.5,8/17/21,8/19/21,1500,Joe Biden,46,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455baad,75686,Morning Consult,1.9,-0.3,8/16/21,8/19/21,1999,Joe Biden,50,47,3,Online Opt-In Panel,
6756687d8259a38e9455baae,75758,Morning Consult,1.9,-0.3,8/13/21,8/19/21,45000,Joe Biden,51,42,0,Online Opt-In Panel,
6756687d8259a38e9455baaf,75783,Ipsos,2.8,-0.9,8/13/21,8/19/21,4427,Joe Biden,50,44,6,Probability Panel,
6756687d8259a38e9455bab0,75646,SurveyMonkey,2,0.2,8/17/21,8/18/21,1066,Joe Biden,47,45,0,Online Opt-In Panel,
6756687d8259a38e9455bab1,75638,YouGov,3,-1.1,8/16/21,8/18/21,1649,Joe Biden,47,46,8,Online Matched Sample,
6756687d8259a38e9455bab2,75658,Rasmussen,2.1,-0.5,8/16/21,8/18/21,1500,Joe Biden,46,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455bab3,75703,Echelon Insights,2.7,-0.8,8/13/21,8/18/21,1016,Joe Biden,52,46,2,Online Opt-In Panel,
6756687d8259a38e9455bab4,75689,Susquehanna,2.3,-0.3,8/12/21,8/18/21,800,Joe Biden,49,45,6,Live Phone,
6756687d8259a38e9455bab5,75757,Morning Consult,1.9,-0.3,8/12/21,8/18/21,45000,Joe Biden,51,41,0,Online Opt-In Panel,
6756687d8259a38e9455bab6,75619,Rasmussen,2.1,-0.5,8/15/21,8/17/21,1500,Joe Biden,46,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455bab7,75618,YouGov,3,-1.1,8/14/21,8/17/21,1500,Joe Biden,44,44,12,Online Matched Sample,
6756687d8259a38e9455bab8,75618,YouGov,3,-1.1,8/14/21,8/17/21,1250,Joe Biden,47,47,7,Online Matched Sample,
6756687d8259a38e9455bab9,75707,Hart/POS,2.6,-0.7,8/14/21,8/17/21,1000,Joe Biden,49,48,3,Live Phone,
6756687d8259a38e9455baba,75707,Hart/POS,2.6,-0.7,8/14/21,8/17/21,790,Joe Biden,50,48,2,Live Phone,
6756687d8259a38e9455babb,75645,Morning Consult,1.9,-0.3,8/11/21,8/17/21,45000,Joe Biden,52,40,0,Online Opt-In Panel,
6756687d8259a38e9455babc,75704,Gallup,2.5,-0.4,8/2/21,8/17/21,1006,Joe Biden,49,48,3,Live Phone,
6756687d8259a38e9455babd,75582,John Zogby Strategies,1.8,0,8/16/21,8/16/21,956,Joe Biden,51.8,42.3,5.8,Online Opt-In Panel,
6756687d8259a38e9455babe,75616,Ipsos,2.8,-0.9,8/16/21,8/16/21,947,Joe Biden,46,47,0,Probability Panel,
6756687d8259a38e9455babf,75561,Morning Consult,1.9,-0.3,8/13/21,8/16/21,1999,Joe Biden,51,46,3,Online Opt-In Panel,
6756687d8259a38e9455bac0,75563,Morning Consult,1.9,-0.3,8/13/21,8/16/21,2200,Joe Biden,54,40,0,Online Opt-In Panel,
6756687d8259a38e9455bac1,75564,Morning Consult,1.9,-0.3,8/12/21,8/16/21,2200,Joe Biden,52,43,0,Online Opt-In Panel,
6756687d8259a38e9455bac2,75565,Rasmussen,2.1,-0.5,8/12/21,8/16/21,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455bac3,75687,Morning Consult,1.9,-0.3,8/12/21,8/16/21,2200,Joe Biden,56,40,0,Online Opt-In Panel,
6756687d8259a38e9455bac4,75705,AP-NORC,2,0.2,8/12/21,8/16/21,1729,Joe Biden,54,46,0,Live Phone/Probability Panel,
6756687d8259a38e9455bac5,75741,Navigator,1.3,0.3,8/12/21,8/16/21,1001,Joe Biden,50,46,4,Online Opt-In Panel,
6756687d8259a38e9455bac6,75644,Morning Consult,1.9,-0.3,8/10/21,8/16/21,45000,Joe Biden,52,40,0,Online Opt-In Panel,
6756687d8259a38e9455bac7,75560,Leger,2,0,8/13/21,8/15/21,1005,Joe Biden,51,47,2,Online Opt-In Panel,
6756687d8259a38e9455bac8,75615,Ipsos,2.8,-0.9,8/13/21,8/15/21,1198,Joe Biden,53,41,0,Probability Panel,
6756687d8259a38e9455bac9,75548,Rasmussen,2.1,-0.5,8/11/21,8/15/21,1500,Joe Biden,46,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455baca,75562,Morning Consult,1.9,-0.3,8/11/21,8/15/21,2200,Joe Biden,55,41,0,Online Opt-In Panel,
6756687d8259a38e9455bacb,75643,Morning Consult,1.9,-0.3,8/9/21,8/15/21,45000,Joe Biden,52,40,0,Online Opt-In Panel,
6756687d8259a38e9455bacc,75786,Morning Consult,1.9,-0.3,8/12/21,8/14/21,15000,Joe Biden,51,45,4,Online Opt-In Panel,
